,open,high,low,close,volume,ema20,ema50,ema200,rsi,atr,macd,macd_signal,macd_hist
2025-04-17 02:42:54.703788,1.0855216479288605,1.0855826958044468,1.0855051586327913,1.0855216479288605,733,1.0908960101104357,1.0939803411109512,1.0963986164762836,12.275222229491561,0.000837050440461373,-0.0032395985154989315,-0.0027820674956556745,-0.000457531019843257
2025-04-17 03:42:54.703788,1.0853547464645539,1.0853773654971062,1.085285316859052,1.0853547464645539,593,1.0903682707155897,1.093642082497367,1.0962887272224355,12.046869060847499,0.0007941419139861737,-0.003272500922899768,-0.0028801541811044936,-0.0003923467417952745
2025-04-17 04:42:54.703788,1.085496578801648,1.0855101677268864,1.0854636322453695,1.085496578801648,719,1.0899043000571191,1.0933226509798877,1.0961813426610347,13.519172448631068,0.000748519010296624,-0.0032496714439969043,-0.0029540576336829763,-0.00029561381031392806
2025-04-17 05:42:54.703788,1.0857060747073368,1.0858697914941862,1.0855247307630271,1.0857060747073368,103,1.0895044690714255,1.0930239617142974,1.0960771111391074,15.762217000238351,0.0007217114161710227,-0.0031780398832172985,-0.0029988540835898412,-0.00017918579962745724
2025-04-17 06:42:54.703788,1.0862900000818796,1.0863509789877341,1.0858360310782476,1.0862900000818796,192,1.0891983291676592,1.092759884787536,1.0959797269494833,21.846806496979696,0.0007162251921871865,-0.003039120369728865,-0.0030069073408176463,-3.221302891121859e-05
2025-04-17 07:42:54.703788,1.086564316103319,1.0869322173959206,1.0862149506824277,1.086564316103319,105,1.0889474707805793,1.0925169213097234,1.095886041269422,24.60206477942235,0.0007162995865661679,-0.0028737636851461357,-0.0029802786096833444,0.00010651492453720877
2025-04-17 08:42:54.703788,1.087653703623167,1.0876750955150263,1.087613516868198,1.087653703623167,387,1.0888242548608258,1.092326206890643,1.0958041274619967,34.480774978278376,0.0007444767169333946,-0.002624558575298197,-0.002909134602806315,0.0002845760275081181
2025-04-17 09:42:54.703788,1.087975177909604,1.0881902904267404,1.087534851242327,1.087975177909604,717,1.088743390389281,1.0921555783031511,1.0957262274664505,37.099809841054444,0.0007381168931819631,-0.00237375823475805,-0.0028020593291966625,0.0004283010944386126
2025-04-17 10:42:54.703788,1.0898757131711398,1.0901162682099697,1.089874230974052,1.0898757131711398,245,1.08885123065422,1.092066171827386,1.0956680133938606,49.86032988340643,0.0008383292794093642,-0.001998601215069895,-0.002641367706371309,0.000642766491301414
2025-04-17 11:42:54.703788,1.0908102454939204,1.0908494915705569,1.0907687861886357,1.0908102454939204,882,1.0890378034960961,1.092016919814309,1.095619677394856,54.72423699278477,0.0008480042165527693,-0.0016073491059178657,-0.0024345639862806204,0.0008272148803627546
2025-04-17 12:42:54.703788,1.091078401527874,1.0913821582537757,1.0910004013317633,1.091078401527874,523,1.0892321461657892,1.0919801151756254,1.095574490570309,56.04194798460776,0.0008282833982172395,-0.0012611038199030755,-0.0021998719530051114,0.0009387681331020359
2025-04-17 13:42:54.703788,1.0913077647103355,1.0915081979188541,1.0912683921417363,1.0913077647103355,989,1.0894298241224127,1.091953748490712,1.0955320355866278,57.189636720920994,0.0007998200405574413,-0.0009571606915768083,-0.001951329700719451,0.0009941690091426426
2025-04-17 14:42:54.703788,1.0923742432457526,1.0927173581274325,1.0920743103830295,1.0923742432457526,707,1.0897102449913023,1.0919702384811059,1.0955006147673156,62.139418546956186,0.0008433752817388391,-0.0006230455860276596,-0.0016856728777810926,0.001062627291753433
2025-04-17 15:42:54.703788,1.0931399415286382,1.0933563019373074,1.0926563666085543,1.0931399415286382,556,1.0900368827567628,1.092016109188852,1.0954771254813587,65.2463246024731,0.0008532812395828338,-0.0002930929128339699,-0.0014071568847916682,0.0011140639719576983
2025-04-17 16:42:54.703788,1.094417791811707,1.0946237111569388,1.0940821483866545,1.094417791811707,840,1.090454112190567,1.0921102928211208,1.0954665848478298,69.71317649257867,0.0008983161244912419,7.069388119873565e-05,-0.0011115867315935875,0.0011822806127923231
2025-04-17 17:42:54.703788,1.0956094801913236,1.0958247646918295,1.0952974600002017,1.0956094801913236,301,1.0909450996192105,1.0922475158552465,1.0954680066920437,73.17572749286535,0.0009346487498934733,0.00044996985687828506,-0.000799275413899213,0.001249245270777498
2025-04-17 18:42:54.703788,1.0965528120942194,1.096602076516683,1.0964943324219247,1.0965528120942194,311,1.0914791674739732,1.092416351001873,1.0954788007756475,75.5578713202499,0.0009387878624267551,0.0008172470852700897,-0.00047597091406535253,0.0012932179993354422
2025-04-17 19:42:54.703788,1.0971240490845435,1.0972447441617612,1.0970298622092545,1.0971240490845435,105,1.0920167752464085,1.092600966612958,1.095495171405587,76.89590041863214,0.0009211553056492592,0.0011412553052008167,-0.00015252567021211867,0.0012937809754129353
2025-04-17 20:42:54.703788,1.0973662087590526,1.0975787344556938,1.0972370370649924,1.0973662087590526,723,1.0925262451047555,1.0927878388539811,1.0955137886926862,77.45923367946826,0.0008878360246136143,0.0014014197215723723,0.00015826340814477954,0.0012431563134275927
2025-04-17 21:42:54.703788,1.0981374965015804,1.0981606398604828,1.0977865044466053,1.0981374965015804,475,1.0930606499996913,1.0929976293499655,1.0955398952380484,79.19888514374017,0.0008811642443862343,0.001650808873728149,0.0004567725012614535,0.0011940363724666954
2025-04-17 22:42:54.703788,1.0995452658819422,1.0998386301654428,1.0994436299285402,1.0995452658819422,990,1.0936782324646677,1.0932543994100432,1.095579749672316,81.93881574113111,0.0009397334886345301,0.0019396872896768613,0.0007533554589445351,0.0011863318307323263
2025-04-17 23:42:54.703788,1.1006071199623766,1.100739493864506,1.100161526045497,1.1006071199623766,546,1.0943381265120684,1.0935427413924876,1.0956297732572917,83.68452051849326,0.000957911666772339,0.002228618142894323,0.0010484079957344926,0.0011802101471598304
2025-04-18 00:42:54.703788,1.1009047548885507,1.1009751647789157,1.1006046099398714,1.1009047548885507,934,1.094963519690781,1.093831447804098,1.0956822606367072,84.14704894735571,0.0009159576076489038,0.002453334068809321,0.0013293932103494582,0.0011239408584598626
2025-04-18 01:42:54.703788,1.1018683493993244,1.1022194032744783,1.1018265431549692,1.1018683493993244,205,1.0956211225201662,1.0941466204156756,1.0957438137587232,85.57301527457398,0.0009444355203831001,0.00267830327009988,0.0015991752222995425,0.0010791280478003374
2025-04-18 02:42:54.703788,1.1028857491348079,1.1029829077970779,1.1027397309927933,1.1028857491348079,750,1.0963129917215606,1.0944893313458375,1.095814877792316,86.91166104889521,0.0009565871544809808,0.0029051993096100848,0.001860380039761651,0.0010448192698484337
2025-04-18 03:42:54.703788,1.1032080579201926,1.1032123908357958,1.1031140894806652,1.1032080579201926,910,1.0969696646928588,1.0948312421918907,1.0958884417736878,87.3132714515401,0.0009115910506600501,0.00307557041963169,0.002103418115735659,0.0009721523038960312
2025-04-18 04:42:54.703788,1.1039810184260053,1.1041030061105148,1.1039767906694429,1.1039810184260053,500,1.0976374126674442,1.0951900569461697,1.0959689649244573,88.24484793304697,0.0009104022749216328,0.0032356634901165027,0.0023298671906118278,0.0009057962995046749
2025-04-18 05:42:54.703788,1.104631126006778,1.1046805945111862,1.1044894047254468,1.104631126006778,195,1.0983034806045235,1.0955602949485466,1.0960551555819928,88.97791741235113,0.0008953432613687232,0.0033760793097303843,0.0025391096144355392,0.000836969695294845
2025-04-18 06:42:54.703788,1.1045993444892082,1.1049007102141561,1.1044915638079955,1.1045993444892082,487,1.0989030866887792,1.0959147674795529,1.0961401723870399,88.68674535960109,0.0008606149145681452,0.003445082587972381,0.0027203042091429076,0.0007247783788294736
2025-04-18 07:42:54.703788,1.1052312496702419,1.1052589300769522,1.104832405286998,1.1052312496702419,551,1.09950576887749,1.0962801197223249,1.0962306308674699,89.42755217761842,0.0008462556769378519,0.0035102931755324196,0.00287830200242081,0.0006319911731116094
2025-04-18 08:42:54.703788,1.1058734349626287,1.10596840859878,1.1058312118762477,1.1058734349626287,948,1.1001122132665508,1.0966563281631212,1.0963265791669243,90.13456420964683,0.000838463052052155,0.0035726092070531568,0.0030171634433472797,0.0005554457637058771
2025-04-18 09:42:54.703788,1.1066819202254072,1.1067089891125061,1.1065226116051043,1.1066819202254072,908,1.1007378996435848,1.097049488636152,1.0964296173864119,90.95467385785676,0.0008382552733253912,0.0036452133643118945,0.0031427734275402026,0.0005024399367716918
2025-04-18 10:42:54.703788,1.107378280132114,1.1074986074195126,1.107091851655348,1.107378280132114,515,1.1013703168329685,1.0974545392830524,1.0965385593042796,91.60221412165664,0.0008367146962382436,0.0037161061482910984,0.003257439971690382,0.0004586661766007166
2025-04-18 11:42:54.703788,1.106759710391203,1.1067705256626597,1.1065480013417202,1.106759710391203,825,1.1018835924099433,1.0978194479539602,1.0966402623001694,85.7310997776726,0.000836254988677924,0.0036799555450308663,0.0033419430863584785,0.0003380124586723878
2025-04-18 12:42:54.703788,1.1062611668126068,1.1062701478149415,1.1061566458685712,1.1062611668126068,603,1.102300504257816,1.0981504957523385,1.096735992693328,81.21316317577302,0.0008195985268174875,0.00356992574936843,0.003387539618960469,0.000182386130407961
2025-04-18 13:42:54.703788,1.1063894534496093,1.106544788689569,1.1060610513852758,1.1063894534496093,553,1.1026899279903677,1.0984735921326236,1.0968320470292114,81.48357265377749,0.0007956084394943232,0.0034532708463241857,0.0034006858644332126,5.258498189097309e-05
2025-04-18 14:42:54.703788,1.1064188067239005,1.106565495932335,1.1063401152644967,1.1064188067239005,390,1.1030450592983232,1.0987851691754187,1.0969274376729397,81.54901331184246,0.0007548778843760345,0.0033248626125854663,0.0033855212140636633,-6.0658601478197e-05
2025-04-18 15:42:54.703788,1.1063527556628048,1.1066631109043172,1.1062834851398544,1.1063527556628048,633,1.1033600779997024,1.0990819372729634,1.0970212219315452,80.85652339239167,0.0007280741615250906,0.003181098668314064,0.0033446367049137435,-0.00016353803659967941
2025-04-18 16:42:54.703788,1.1078627443542832,1.1082504025327164,1.1078625873491768,1.1078627443542832,292,1.1037889033668054,1.0994262826487013,1.0971290977765475,84.16665965254445,0.0008116150692669894,0.0031526662011160944,0.0033062426041542137,-0.00015357640303811926
2025-04-18 17:42:54.703788,1.1076431707080667,1.107918722031662,1.1073661695906403,1.1076431707080667,249,1.1041559764469255,1.0997485135529903,1.0972337154176572,81.94768196465434,0.0007931105958208975,0.0030769463852244883,0.0032603833603682686,-0.00018343697514378032
2025-04-18 18:42:54.703788,1.1076223387608073,1.1077758342159516,1.1074884238248883,1.1076223387608073,979,1.1044861061911049,1.1000572910121202,1.0973370848041564,81.72753354442867,0.0007569891526239249,0.0029808950193148664,0.0032044856921575886,-0.00022359067284272215
2025-04-18 19:42:54.703788,1.107433010253603,1.1075921278377425,1.107237585301752,1.107433010253603,858,1.1047667637208667,1.100346534903943,1.0974375417738027,79.63367900959702,0.0007304008887975953,0.0028565676577643195,0.003134902085278935,-0.0002783344275146156
2025-04-18 20:42:54.703788,1.1070213196116985,1.1072194596846419,1.1069212248843312,1.1070213196116985,878,1.1049814833295173,1.1006082911669923,1.0975329027473142,75.12643996680706,0.0007147854945457504,0.0026937652844574167,0.0030466747251146316,-0.0003529094406572149
2025-04-18 21:42:54.703788,1.1060626095630524,1.1061278561252248,1.1059586303541413,1.1060626095630524,862,1.105084447732711,1.1008221860060536,1.0976177754519483,65.7882423075582,0.0007396357633322788,0.00245903709312012,0.0029291471987157296,-0.00047011010559560966
2025-04-18 22:42:54.703788,1.1055853336690644,1.1058612307362146,1.1055265434548154,1.1055853336690644,614,1.105132151155221,1.1010089761104853,1.0976970546381883,61.677999874601795,0.0007250950736826143,0.0022090367340836803,0.00278512510578932,-0.0005760883717056396
2025-04-18 23:42:54.703788,1.104295035947403,1.1044437824180249,1.104198582460081,1.104295035947403,492,1.1050524258973335,1.1011378412021293,1.0977627061935038,52.1856198741116,0.0007723562262040955,0.0018850635663403281,0.0026051127978995218,-0.0007200492315591936
2025-04-19 00:42:54.703788,1.1032346482407611,1.1032962074460455,1.1032200562823944,1.1032346482407611,415,1.1048793042157552,1.1012200689291347,1.0978171533780536,45.929615030027485,0.0007939721861187094,0.0015251668963094378,0.002389123617581505,-0.0008639567212720672
2025-04-19 01:42:54.703788,1.1020213067115237,1.1022054207617618,1.101558519081558,1.1020213067115237,175,1.104607113977257,1.1012514900186403,1.0978589857495311,40.018017472407685,0.0008569833984818817,0.0011290249741944258,0.0021371038889040892,-0.0010080789147096634
2025-04-19 02:42:54.703788,1.1010726011852607,1.1015449941712703,1.1010182025390847,1.1010726011852607,698,1.1042704937113528,1.1012444747702725,1.0978909620225235,36.104994560161494,0.0008674205966216747,0.0007301107770043558,0.0018557052665241426,-0.0011255944895197868
2025-04-19 03:42:54.703788,1.1012311932136951,1.1014927572985043,1.1011522701430578,1.1012311932136951,369,1.1039810365210996,1.1012439539249166,1.0979241981537788,37.2102938196543,0.0008354731335232359,0.0004219020290296971,0.0015689446190252537,-0.0011470425899955566
2025-04-19 04:42:54.703788,1.0992997077560624,1.0993678249193044,1.0991573392525236,1.0992997077560624,324,1.1035351956863342,1.1011677089771184,1.0979378848164882,30.329055158683417,0.0009239289069266866,2.1541326400420502e-05,0.001259463960500287,-0.0012379226340998666
2025-04-19 05:42:54.703788,1.098655839599423,1.0987951001336709,1.0984923174283687,1.098655839599423,629,1.1030704951066284,1.10106920429564,1.0979450286451742,28.44090258897883,0.0009156047226957607,-0.00034373977592006,0.0009388232132162178,-0.0012825629891362778
2025-04-19 06:42:54.703788,1.096883199781785,1.0969739776374008,1.0968434434315855,1.096883199781785,212,1.1024812288852146,1.1009050472558812,1.097934463183847,24.009255804418515,0.0009796612544916044,-0.0007674185762858166,0.0005975748553158109,-0.0013649934316016274
2025-04-19 07:42:54.703788,1.0957113231057867,1.0957519274629597,1.095569018027585,1.0957113231057867,350,1.1018364759538406,1.1007013717990146,1.0979123423870505,21.61175931718698,0.0010035555758993433,-0.0011840981851842791,0.00024124024721579294,-0.001425338432400072
2025-04-19 08:42:54.703788,1.0953596101108793,1.0953880501810882,1.0950701494969537,1.0953596101108793,332,1.1012196315878442,1.1004918909484995,1.0978869420658948,20.93604199993233,0.0009776711496803172,-0.0015251194488987707,-0.00011203169200711983,-0.0014130877568916509
2025-04-19 09:42:54.703788,1.0945442386939366,1.0945538294127852,1.094233475035972,1.0945442386939366,940,1.1005838798836625,1.1002586496836146,1.0978536813358257,19.420114392078332,0.000988275715767969,-0.0018399649457656597,-0.0004576183427588278,-0.001382346603006832
2025-04-19 10:42:54.703788,1.0932149997994052,1.0932471407580413,1.0930837213897455,1.0932149997994052,890,1.0998820817803998,1.099982428119528,1.0978075253006374,17.229845184682006,0.0010220072577981896,-0.002171706657737582,-0.0008004360057545787,-0.0013712706519830033
2025-04-19 11:42:54.703788,1.0921320234409952,1.0923425600910308,1.0917243218302126,1.0921320234409952,813,1.0991439809861707,1.0996745691125267,1.0977510526453178,15.678362171219291,0.0010554837371835014,-0.0024932607380705463,-0.0011390009522177723,-0.001354259785852774
2025-04-19 12:42:54.703788,1.0918187870161509,1.0923014851246047,1.0915987825412028,1.0918187870161509,182,1.0984463434652165,1.0993664992263943,1.0976920251266198,15.250611333484358,0.0010302850833419572,-0.002741764866375007,-0.0014595537350492196,-0.0012822111313257876
2025-04-19 13:42:54.703788,1.0908793825182947,1.0910010137771324,1.090730012805979,1.0908793825182947,224,1.0977256805178908,1.0990336711201942,1.09762423763798,14.015610485554532,0.001034462878115528,-0.0029801548998742433,-0.0017636739680142244,-0.0012164809318600189
2025-04-19 14:42:54.703788,1.0904979421766405,1.0907966956427242,1.0903255070588567,1.0904979421766405,274,1.0970373244853908,1.0986989366518196,1.0975533292254291,13.536276853678729,0.0010001352053528533,-0.0031633941283046862,-0.002043618000072317,-0.0011197761282323694
2025-04-19 15:42:54.703788,1.090120502622844,1.0901397502370282,1.0896909725100474,1.090120502622844,168,1.0963785795461005,1.0983625274742126,1.0974793707517716,13.060301403897881,0.0009863376668700142,-0.0033010166890210524,-0.0022950977378620643,-0.0010059189511589881
2025-04-19 16:42:54.703788,1.0894879200586258,1.0900500324907532,1.089293425255115,1.0894879200586258,146,1.0957223262615792,1.0980145036539937,1.0973998538294518,12.280885104726366,0.0009749619312170862,-0.0034216846355710206,-0.0025204151174038555,-0.0009012695181671651
2025-04-19 17:42:54.703788,1.0903496180644425,1.0905248753160892,1.0900854978943422,1.0903496180644425,983,1.0952106397666137,1.0977139199053838,1.0973297022298,19.342194481563595,0.000979390025948965,-0.003408492050374745,-0.0026980305039980335,-0.0007104615463767116
2025-04-19 18:42:54.703788,1.0905549128770142,1.0909124222540054,1.090395525196974,1.0905549128770142,355,1.0947672372056996,1.0974331745317223,1.097262291390469,20.97436881148637,0.0009496338947785314,-0.0033429359709375994,-0.0028270115973859466,-0.0005159243735516528
2025-04-19 19:42:54.703788,1.089530401942113,1.089895983150573,1.0895272917538457,1.089530401942113,826,1.09426849099012,1.0971232618811493,1.0971853571671024,18.91707024415318,0.0009552044110921052,-0.0033352056018443044,-0.0029286503982776184,-0.00040655520356668593
2025-04-19 20:42:54.703788,1.0897115338118926,1.089832184110287,1.0895036300543177,1.0897115338118926,129,1.093834495068384,1.0968326058784335,1.097110990765558,20.403570423859975,0.0009104436714404698,-0.00327669173785039,-0.0029982586661921728,-0.00027843307165821736
2025-04-19 21:42:54.703788,1.0895675113310412,1.0896915004265568,1.0894788126225419,1.0895675113310412,380,1.0934281156648276,1.0965477002099082,1.0970359312686973,20.088217375555132,0.0008620349227197715,-0.0032049952988593144,-0.0030396059927256013,-0.00016538930613371316
2025-04-19 22:42:54.703788,1.0902776976383324,1.0906327785425538,1.0901280420969128,1.0902776976383324,336,1.0931280758527804,1.096301817756121,1.0969686851629226,26.14958329382624,0.0008765515147763997,-0.003055645673440077,-0.003042813928868497,-1.2831744571580213e-05
2025-04-19 23:42:54.703788,1.0902596684665953,1.0903423380036343,1.0902365779763261,1.0902596684665953,347,1.0928548941969534,1.0960648707251592,1.0969019287778847,26.095468880694312,0.0008214949799572442,-0.0029052499102624196,-0.003015301125147282,0.00011005121488486241
2025-04-20 00:42:54.703788,1.0906710138398288,1.0907154216793788,1.090543533380246,1.0906710138398288,467,1.092646905591513,1.0958533469257346,1.0968399296242723,29.67145118456405,0.0007953705680162677,-0.0027214963348620724,-0.00295654016709024,0.00023504383222816777
2025-04-20 01:42:54.703788,1.0914780202384788,1.0916049986249523,1.0910465719472175,1.0914780202384788,594,1.0925355831769383,1.0956817654870188,1.0967865772920753,36.194320503297796,0.0008052715835239286,-0.002482139076352974,-0.002861659948942787,0.0003795208725898133
2025-04-20 02:42:54.703788,1.0925456692517244,1.0927674028660168,1.0922038681720168,1.0925456692517244,124,1.0925365437554895,1.0955587813209289,1.0967443792021216,43.641664096392724,0.0008398509438106459,-0.002181153393258084,-0.0027255586378058467,0.0005444052445477627
2025-04-20 03:42:54.703788,1.0926542086951954,1.092796095863641,1.0923007978699164,1.0926542086951954,685,1.0925477499402234,1.0954448765120768,1.0967036809881225,44.35276206291828,0.0008152400188044924,-0.0019118235333110967,-0.0025628116169068966,0.0006509880835957999
2025-04-20 04:42:54.703788,1.0932624809824039,1.093530098576927,1.0932396632961716,1.0932624809824039,817,1.0926158195632882,1.0953592923736581,1.0966694401920458,48.290415137703235,0.0008195721518707141,-0.0016304998020846284,-0.0023763492539424433,0.0007458494518578149
2025-04-20 05:42:54.703788,1.0938596177215683,1.0938670742274803,1.0936629890064657,1.0938596177215683,589,1.0927342765307435,1.0953004816029879,1.0966414817595038,51.88951592824652,0.0008042165156711236,-0.001343873437434473,-0.002169854090640849,0.0008259806532063762
2025-04-20 06:42:54.703788,1.0944183098484555,1.0945868444088882,1.0941271259304854,1.0944183098484555,593,1.0928946606562397,1.095265886632222,1.096619360645961,55.04241028967982,0.0007987172422174682,-0.0010594257919034344,-0.0019477684308933665,0.000888342638989932
2025-04-20 07:42:54.703788,1.096228294868281,1.0962795514145705,1.0961868310435798,1.096228294868281,413,1.0932121496288152,1.0953036281316753,1.0966154694441932,63.40872736875208,0.0008746118367815778,-0.0006801084521776968,-0.0016942364351502325,0.0010141279829725357
2025-04-20 08:42:54.703788,1.0973906799255349,1.0977321650017509,1.0971883978769392,1.0973906799255349,705,1.0936101048951694,1.095385473300062,1.0966231829813209,67.58115284635787,0.0009195588579735904,-0.0002824461050654481,-0.0014118783691332757,0.0011294322640678276
2025-04-20 09:42:54.703788,1.0977431775066635,1.0978158218101606,1.0977151742713254,1.0977431775066635,474,1.094003730858169,1.0954779322885562,1.0966343272054537,68.74506571661829,0.0008842433598773142,6.045093809037283e-05,-0.001117412507688546,0.001177863445778919
2025-04-20 10:42:54.703788,1.0991982721878601,1.099381514906744,1.098866060410193,1.0991982721878601,738,1.0944984490800442,1.0956238279708816,1.096659839095826,73.04688074118751,0.0009381072198918325,0.0004444894970334623,-0.0008050321067441445,0.0012495216037776069
2025-04-20 11:42:54.703788,1.1012587848049296,1.1016979085831216,1.1009391608095367,1.1012587848049296,124,1.0951422905776524,1.0958448066702562,1.096705599749648,77.72275951689295,0.0010496450181325162,0.0009046803773729017,-0.0004630896099207352,0.001367769987293637
2025-04-20 12:42:54.703788,1.1027677367453221,1.1028502362487111,1.102765070484991,1.1027677367453221,433,1.095868523546002,1.0961162941241804,1.0967659195207493,80.40384080930109,0.0010883454771074498,0.0013752912745661483,-9.541343302335847e-05,0.0014707047075895067
2025-04-20 13:42:54.703788,1.1029841369408182,1.1032549568256405,1.1027078629203388,1.1029841369408182,454,1.096546201012175,1.0963856212934604,1.096827792330899,80.76143316796883,0.0010496846505498897,0.0017455933745771368,0.0002727879284967406,0.0014728054460803961
2025-04-20 14:42:54.703788,1.103691718230762,1.1039587323856344,1.1036114507312944,1.103691718230762,215,1.0972267264615643,1.0966721348988449,1.096896090101047,81.92300704139402,0.0010443211358546227,0.0020722685316230116,0.0006326840491219948,0.0014395844825010168
2025-04-20 15:42:54.703788,1.1052389962078877,1.1056087146530702,1.1050429517021316,1.1052389962078877,147,1.097989799770738,1.0970080902442976,1.0969791040921597,84.17330959317177,0.0011066550848870245,0.0024280245926502353,0.000991752157827643,0.0014362724348225924
2025-04-20 16:42:54.703788,1.1057539773423892,1.1058466437296268,1.105660925537014,1.1057539773423892,837,1.0987292452537525,1.0973510662089285,1.0970664162638037,84.84932167851434,0.0010710116875193186,0.0027201621715047253,0.0013374341605630596,0.0013827280109416657
2025-04-20 17:42:54.703788,1.1067910154675977,1.106947075625148,1.1062145513678234,1.1067910154675977,877,1.0994970328931664,1.097721260297504,1.097163178444936,86.13375431061161,0.0010797321586078544,0.0030007725789258366,0.0016701018442356152,0.0013306707346902214
2025-04-20 18:42:54.703788,1.1079316289556347,1.1079439866206457,1.107887544766763,1.1079316289556347,198,1.1003003277562586,1.0981216669115483,1.0972703272062367,87.39910024305321,0.0010849635153535808,0.003277416309382275,0.0019915647372649474,0.0012858515721173277
2025-04-20 19:42:54.703788,1.1081521015421192,1.108275843770411,1.1080553069933337,1.1081521015421192,558,1.1010481157358645,1.0985150172892177,1.097378603567788,87.63399885064356,0.001032052893883776,0.0034743980559905907,0.0022881314010100764,0.0011862666549805143
2025-04-20 20:42:54.703788,1.108730084366673,1.1087469382594797,1.1086404336151174,1.108730084366673,622,1.1017797317959415,1.0989156081550002,1.0974915536254883,88.25226848563885,0.0010008231669892556,0.0036352410963915727,0.0025575533400863755,0.0010776877563051972
2025-04-20 21:42:54.703788,1.1076349314873666,1.1077542804787228,1.1073611723826922,1.1076349314873666,696,1.1023373698617915,1.0992575424033282,1.0975924827584425,80.08214139361505,0.0010271152253457955,0.003632467851674148,0.00277253624240393,0.000859931609270218
2025-04-20 22:42:54.703788,1.1075607033152106,1.1077646436936655,1.1073234519218664,1.1075607033152106,504,1.1028348301906885,1.0995831565567353,1.0976916690326393,79.54462406607226,0.0009852635500924546,0.0035829781008924755,0.0029346246141016396,0.0006483534867908359
2025-04-20 23:42:54.703788,1.1077804937378208,1.107818016661275,1.107629787711192,1.1077804937378208,313,1.1033058457666058,1.0999046207599152,1.0977920553481137,79.9732630489845,0.0009332671069475922,0.0035209055594811467,0.003051880803177541,0.00046902475630360586
2025-04-21 00:42:54.703788,1.1074073276329506,1.1077204391915614,1.1071432093214355,1.1074073276329506,784,1.1036964630872101,1.1001988445588577,1.0978877296992067,77.02220170139962,0.0009121254861931448,0.003402380710300301,0.0031219807846020933,0.00028039992569820794
2025-04-21 01:42:54.703788,1.1083764045926556,1.1084010606610506,1.1079821356903328,1.1083764045926556,602,1.1041421718020146,1.100519533187634,1.0979920946235198,79.17165918448613,0.0009179545963293501,0.0033480510764136717,0.003167194842964409,0.0001808562334492626
2025-04-21 02:42:54.703788,1.107714823593467,1.1079150779721891,1.1076440069802753,1.107714823593467,820,1.1044824243535816,1.1008017014388431,1.0980888381953602,74.07702047631334,0.0009047005260472757,0.0032145550034743398,0.0031766668750663955,3.7888128407944244e-05
2025-04-21 03:42:54.703788,1.107448374970664,1.1076112872585966,1.1073367043437554,1.107448374970664,547,1.1047648958409226,1.101062355302836,1.0981819679145175,72.0656724327783,0.0008670875777375882,0.0030520757968910406,0.003151748659431325,-9.967286254028429e-05
2025-04-21 04:42:54.703788,1.107367866687643,1.1076416286601352,1.1073498115699232,1.107367866687643,993,1.1050127978263244,1.101309630259103,1.0982733698923595,71.43453532724078,0.000825996828628616,0.0028835734694765414,0.0030981136214403683,-0.00021454015196382698
2025-04-21 05:42:54.703788,1.1078446301387694,1.1080864305501528,1.1077675958337068,1.1078446301387694,675,1.1052824961417953,1.1015659047641881,1.0983686063127218,72.94559076817555,0.0008183230453344142,0.0027567271524242543,0.003029836327637146,-0.0002731091752128916
2025-04-21 06:42:54.703788,1.1067872679483657,1.1069221052116942,1.1066794162740974,1.1067872679483657,357,1.105425807742421,1.101770664104744,1.098452374090191,64.7633222055074,0.0008431009610013884,0.0025415824597452286,0.0029321855540587628,-0.0003906030943135342
2025-04-21 07:42:54.703788,1.1069372522717196,1.107179076609789,1.1067876589828227,1.1069372522717196,943,1.1055697548404495,1.1019732754054097,1.0985368007387635,65.35692762881303,0.0008108657967458185,0.0023560224618195402,0.0028169529356109183,-0.0004609304737913781
2025-04-21 08:42:54.703788,1.106422917191676,1.1064929335036628,1.1064153597881987,1.106422917191676,220,1.1056510083977091,1.102147771161734,1.0986152695591904,61.52896676925364,0.0007902248458011785,0.0021427618592040343,0.0026821147203295414,-0.0005393528611255072
2025-04-21 09:42:54.703788,1.1053300473865535,1.105598222054194,1.1050896942655286,1.1053300473865535,909,1.1056204406823609,1.1022725663078052,1.0986820832689155,54.2571961443522,0.000829010422968762,0.0018640779056444678,0.0025185073573925267,-0.0006544294517480589
2025-04-21 10:42:54.703788,1.1048823359138806,1.1049136520167968,1.1046423941129213,1.1048823359138806,153,1.1055501449901246,1.102374910213926,1.0987437773250843,51.568395239093455,0.0008189134837304349,0.0015887778484184878,0.002332561455597719,-0.0007437836071792314
2025-04-21 11:42:54.703788,1.1042332367992804,1.104745452952308,1.1040831994874336,1.1042332367992804,430,1.1054247251624252,1.1024477857662929,1.0987983988123897,47.86486722544663,0.0008175008367816197,0.0013032012035760765,0.0021266894051933907,-0.0008234882016173142
2025-04-21 12:42:54.703788,1.1031221136988596,1.1032088892201293,1.102868661678006,1.1031221136988596,883,1.105205428832562,1.1024742299989425,1.098841420851061,42.26874474250997,0.0008565775713882558,0.0009759709216454748,0.0018965457084838078,-0.0009205747868383329
2025-04-21 13:42:54.703788,1.102291717770474,1.1023340566005764,1.1021448236202342,1.102291717770474,340,1.1049279325409345,1.1024670726566497,1.0988757521636923,38.63343519655481,0.0008651998933337624,0.0006422293341457053,0.0016456824336161873,-0.001003453099470482
